Sample ID,Sample Date,Latitude,Longitude,Hardness,PH,SI (CO2(g)),SOR,TDS,TTHM,Alkalinity,DO,EC (Field),ORP (mV),pH (Field),Res Cl,Temp (Field),Turbidity (Lab),Ammonia,Boron,Bromate,Bromide,Calcium,Chlorate,Chloride,Chlorite,Cyanide,Fluoride,HS (Field),HS (Lab),Iodide,Iron,Magnesium,Manganese,Nitrate (as NO3),Nitrite (as NO2),Phosphate,Potassium,Silica,Sodium,Sulfate
645,22/09/2012,28.85997009,36.26953125,198.3000031,8.010000229,-2.135400057,,391.7000122,0,112,6.190000057,659,382,7.28000021,0.07,28.87000084,0.300000012,<0.03,,<0.0004,0.215000004,59.79999924,,91.69999695,,,0.203999996,,,<0.1,,11.69999981,,8,,<0.04,2.599999905,,50.70000076,55
646,22/09/2012,28.40523911,36.59801865,266,7.639999866,-1.973399997,,523.2000122,0,156,5.159999847,876,359,7.260000229,0.01,29.68000031,0.300000012,<0.03,,<0.0004,0.308999985,67.40000153,,129,,,0.214000002,,,<0.1,,23.39999962,,7.900000095,,<0.04,4.800000191,,65,69.5
647,22/09/2012,28.86136055,36.26147079,196,7.909999847,-2.149199963,,401.8999939,0,122,5.239999771,652,355,7.329999924,0.039999999,28.77000046,0.200000003,<0.03,,<0.0004,0.214000002,58.90000153,,91.59999847,,,0.210999995,,,<0.1,,11.69999981,,8.600000381,,<0.04,2.900000095,,51.09999847,54.90000153
648,22/09/2012,28.4153595,36.67013168,270.6000061,7.920000076,-1.586599946,,588.2000122,0,168,4.980000019,961,302,6.909999847,0.119999997,30.36000061,0.5,<0.03,,<0.0004,0.326999992,66.40000153,,127,,,0.223000005,,,<0.1,,25.10000038,,13.10000038,,<0.04,5.300000191,,80.09999847,103
649,22/09/2012,28.40278053,36.55093002,308,7.849999905,-1.256399989,,602.4000244,0,172,4.889999866,993,335,6.610000134,,33.63999939,0.899999976,<0.03,0.090000004,<0.0004,0.361999989,86.69999695,<0.0002,146,<0.0012,<0.01,0.214000002,0,<0.02,<0.1,0.029999999,21.89999962,0.0026,9.699999809,0,<0.04,4.400000095,15.30000019,72.19999695,73.19999695
650,22/09/2012,28.42468071,36.64191055,485.7999878,7.400000095,-1.472800016,,1082.5,0,216,4.539999962,1835,307,6.889999866,0.109999999,30.79999924,0.800000012,<0.03,,<0.0004,0.425999999,101,,305,,,0.091600001,,,<0.1,,56,,0.606000006,,<0.04,12.80000019,,165,226
651,22/09/2012,28.37631035,36.55707932,266.3999939,7.909999847,-1.555199981,,538.5999756,0,164,5.340000153,896,358,6.869999886,0.109999999,30.44000053,0.5,<0.03,,<0.0004,0.310000002,70.90000153,,132,,,0.185000002,,,<0.1,,21.39999962,,8.600000381,,<0.04,4.199999809,,66.09999847,71.19999695
652,22/09/2012,28.40788078,36.5875206,254.5,8.06000042,-1.552999973,,489.2999878,0,146,4.519999981,867,323,6.829999924,0.050000001,32.09000015,0.300000012,<0.03,,<0.0004,0.284000009,65.30000305,,118,,,0.236000001,,,<0.1,,21.89999962,,7.800000191,,<0.04,4.400000095,,60,65.69999695
653,22/09/2012,28.82172966,37.86288071,239.8000031,7.869999886,-1.821200013,,450.1000061,,142,3.920000076,813,357,7.090000153,0.039999999,32.49000168,0.200000003,<0.03,0.090000004,<0.0004,0.216000006,60.09999847,<0.0002,94.19999695,<0.0012,<0.01,0.273999989,,<0.02,<0.1,0.023,21.5,0.003,7.099999905,0,<0.04,5.400000095,13.5,48.79999924,57.20000076
654,22/09/2012,28.81652069,37.86925125,186.6999969,7.96999979,-2.385299921,,417.7000122,0,102,3.869999886,824,369,7.510000229,1.080000043,32.33000183,0.699999988,<0.03,,<0.0004,0.241999999,46,,94.5,,,0.200000003,,,<0.1,,17.20000076,,0.075000003,,<0.04,5.699999809,,60,92
655,23/09/2012,28.37285042,36.55670929,280.5,8.449999809,-1.027199984,,543.9000244,0,150,4.539999962,895,400,6.309999943,,31.47999954,0.899999976,<0.03,0.079999998,<0.0004,0.305000007,76.19999695,<0.0002,132,<0.0012,<0.01,0.209999993,0,<0.02,<0.1,0.028000001,21.60000038,0.0058,8.399999619,0,<0.04,4,14.5,65.40000153,70.90000153
656,23/09/2012,28.40704918,36.59006882,265.1000061,7.880000114,-1.488499999,,534.7999878,0,170,5.460000038,868,309,6.829999924,,32.06000137,0.200000003,<0.03,0.079999998,<0.0004,0.280000001,69.69999695,<0.0002,118,<0.0012,<0.01,0.268999994,0,<0.02,<0.1,0.032000002,21.79999924,0.0006,7.900000095,,<0.04,4.300000191,17.29999924,59,65.80000305
657,23/09/2012,28.40704918,36.59006882,291.6000061,7.75,-1.490200043,,539.4000244,0,170,5.460000038,868,309,6.829999924,,32.06000137,0.899999976,<0.03,0.079999998,<0.0004,0.27700001,80.30000305,<0.0002,117,<0.0012,<0.01,0.204999998,0,<0.02,<0.1,0.028999999,21.79999924,0.0005,7.800000191,0,<0.04,4.199999809,14.30000019,58.29999924,64.80000305
658,23/09/2012,28.38097,36.57030869,252.8000031,8.720000267,-1.006500006,,510.7999878,0,131,4.789999962,907,395,6.239999771,,32.56999969,0.200000003,<0.03,0.079999998,<0.0004,0.308999985,66.09999847,<0.0002,130,<0.0012,<0.01,0.189999998,0,<0.02,<0.1,0.033,21,0.0066,8.699999809,0.029999999,<0.04,4.199999809,14.69999981,64.59999847,69.59999847
659,23/09/2012,28.42719078,36.57841873,242.6000061,8.279999733,-1.520300031,,476.2999878,0,129,3.319999933,859,310,6.75,,32.88999939,0.300000012,<0.03,0.07,<0.0004,0.294999987,60.20000076,<0.0002,117,<0.0012,<0.01,0.170000002,0,<0.02,<0.1,0.011,22.10000038,0.001,8,0,<0.04,4.300000191,13.39999962,58.40000153,63.09999847
660,23/09/2012,28.42719078,36.57841873,245.5,8.270000458,-1.520499945,,477.7999878,0,129,3.319999933,859,310,6.75,,32.88999939,0.800000012,<0.03,0.07,<0.0004,0.289999992,61.20000076,<0.0002,117,<0.0012,<0.01,0.259000003,0,<0.02,<0.1,0.011,22.20000076,0.0011,8.100000381,,<0.04,4.300000191,13.69999981,57.90000153,63.59999847
661,23/09/2012,28.33473015,36.5272789,298.7000122,8.079999924,-1.665400028,,599.7999878,0,122,5.539999962,1057,350,6.849999905,,30.72999954,0.800000012,<0.03,0.07,<0.0004,0.416000009,80.30000305,<0.0002,174,<0.0012,<0.01,0.256999999,0,<0.02,<0.1,0.022,23.5,0.0032,8.699999809,0.01,<0.04,4.099999905,14.10000038,79.40000153,92.80000305
662,23/09/2012,28.38648033,36.56494141,246.3000031,8.699999809,-1.02820003,,507.7000122,0,134,4.349999905,897,371,6.269999981,,32.25999832,0.5,<0.03,0.07,<0.0004,0.298000008,64,<0.0002,128,<0.0012,<0.01,0.259000003,0,<0.02,<0.1,0.072999999,20.70000076,0.0008,8.5,0,<0.04,4,14,63.79999924,69.90000153
663,23/09/2012,28.38834,36.57793045,257.8999939,8.800000191,-0.949500024,,506.1000061,0,127,4.119999886,904,356,6.170000076,,32.63999939,0.400000006,<0.03,0.07,<0.0004,0.317999989,67,<0.0002,129,<0.0012,<0.01,0.234999999,0,<0.02,<0.1,0.028000001,21.70000076,0.0008,8.800000191,0.02,<0.04,4.199999809,13.80000019,64.19999695,69.5
664,23/09/2012,28.38834,36.57793045,262.7999878,8.770000458,-0.949800014,,509.1000061,0,127,4.119999886,904,356,6.170000076,,32.63999939,0.600000024,<0.03,0.07,<0.0004,0.319999993,69.09999847,<0.0002,130,<0.0012,<0.01,0.244000003,0,<0.02,<0.1,0.028999999,21.60000038,0.0009,8.699999809,,<0.04,4.199999809,14.10000038,64.5,69
665,23/09/2012,28.4373703,36.55979919,251.6999969,8.149999619,-1.478500009,,503.3999939,0,135,3.079999924,952,305,6.739999771,,34.86000061,0.899999976,<0.03,0.07,<0.0004,0.354999989,62.5,<0.0002,130,<0.0012,<0.01,0.118000001,0,<0.02,<0.1,0.044,22.89999962,0.0015,7.599999905,0,<0.04,4.5,14.10000038,63.79999924,62.29999924
666,23/09/2012,28.4373703,36.55979919,297.3999939,7.849999905,-1.436800003,,569.7999878,0,150,3.079999924,952,305,6.739999771,,34.86000061,0.899999976,<0.03,0.079999998,<0.0004,0.361000001,80.80000305,<0.0002,145,<0.0012,<0.01,0.184,0,<0.02,<0.1,0.023,22.89999962,0.0017,9.300000191,,<0.04,4.5,17.39999962,68.69999695,70.30000305
667,23/09/2012,28.27124023,36.26818085,204,8.390000343,-1.930400014,,502.7999878,0,98,5.539999962,850,359,7.019999981,,29.79000092,0.899999976,<0.03,0.07,<0.0004,0.263000011,59.09999847,<0.0002,140,<0.0012,<0.01,0.248999998,0,<0.02,<0.1,0.044,13.5,0.0025,13.19999981,0.01,<0.04,2.299999952,13.39999962,81.80000305,80.5
668,23/09/2012,28.38812065,36.57901001,258.5,8.800000191,-0.886500001,,510.7999878,0,134,4.03000021,907,340,6.130000114,,32.59999847,0.200000003,<0.03,0.07,<0.0004,0.323000014,66.90000153,<0.0002,129,<0.0012,<0.01,0.184,0,<0.02,<0.1,0.037999999,21.89999962,0.0019,8.600000381,0.01,<0.04,4.300000191,14.39999962,63.90000153,67
669,23/09/2012,28.42477036,36.51955032,262.7000122,8.069999695,-1.497400045,,540,0,135,4.110000134,975,309,6.75,,33.79999924,0.5,<0.03,0.07,<0.0004,0.375999987,71.40000153,<0.0002,144,<0.0012,<0.01,0.135000005,0,<0.02,<0.1,0.027000001,20.20000076,0.0023,9.699999809,0,<0.04,4.199999809,14.60000038,70.90000153,69.30000305
670,23/09/2012,28.42477036,36.51955032,278.7999878,8,-1.49849999,,548.5999756,0,135,4.110000134,975,309,6.75,,33.79999924,0.5,<0.03,0.07,<0.0004,0.375999987,77.69999695,<0.0002,145,<0.0012,<0.01,0.195999995,0,<0.02,<0.1,0.028000001,20.29999924,0.0026,9.800000191,,<0.04,4.199999809,15,70.90000153,69.90000153
671,23/09/2012,28.39344025,36.536129,280.8999939,8.680000305,-0.909399986,,555.2999878,0,130,4.570000172,993,356,6.139999866,,33.00999832,0.699999988,<0.03,0.07,<0.0004,0.375999987,77.19999695,<0.0002,150,<0.0012,<0.01,0.173999995,0,<0.02,<0.1,0.028000001,21.10000038,0.0027,10.10000038,0.01,<0.04,4.400000095,14.19999981,73.5,74
672,23/09/2012,28.39790916,36.57709885,265.2999878,8.640000343,-1.158499956,,555.9000244,0,129,4.889999866,941,369,6.380000114,,32.04999924,0.5,<0.03,0.07,<0.0004,0.347000003,64.30000305,<0.0002,147,<0.0012,<0.01,0.173999995,0,<0.02,<0.1,0.024,25.10000038,0.0007,11.30000019,0.01,<0.04,4.5,14.30000019,75.19999695,84.30000305
673,23/09/2012,28.40782928,36.51995087,294.2000122,7.849999905,-1.524600029,,580.7999878,0,150,5.139999866,967,313,6.809999943,,32.25999832,0.400000006,<0.03,0.07,<0.0004,0.386999995,83.5,<0.0002,151,<0.0012,<0.01,0.143000007,0,<0.02,<0.1,0.021,20.5,0.0015,9.899999619,0,<0.04,4.199999809,14.39999962,73.69999695,72.80000305
674,23/09/2012,28.40357971,36.41598129,260.3999939,8.399999619,-1.679299951,,616,0,100,4.840000153,1107,317,6.769999981,,29.43000031,0.899999976,<0.03,0.07,<0.0004,0.423000008,79.5,<0.0002,208,<0.0012,<0.01,0.103,0,<0.02,<0.1,0.077,14.80000019,0.003,6.699999809,0,<0.04,3.099999905,14.5,103,85.59999847
675,23/09/2012,28.41399002,36.55886841,281.2999878,7.909999847,-1.471600056,,546.7999878,0,150,3.74000001,980,309,6.769999981,,34.04000092,0.200000003,<0.03,0.059999999,<0.0004,0.356000006,75,<0.0002,137,<0.0012,<0.01,0.149000004,0,<0.02,<0.1,0.077,22.5,0.0053,8.5,0,<0.04,4.5,13.69999981,67.30000305,67.5
676,24/09/2012,25.94989014,37.22383881,839.2000122,5.75,-2.243400097,,2159.800049,0,270,6.130000114,3554,324,7.710000038,,28.70999908,0.899999976,<0.03,0.109999999,<0.0004,1.399999976,245,<0.0002,510,<0.0012,<0.01,0.755999982,0,<0.02,<0.1,0.025,54.40000153,0.0008,75.80000305,0.07,<0.04,4.199999809,12.89999962,364,622
677,24/09/2012,25.95401955,37.23797989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,24/09/2012,26.14574051,37.30158997,276.6000061,6.429999828,-1.855200052,,707.2000122,0,236,3.190000057,1310,261,7.409999847,,43.54000092,0.899999976,<0.03,0.519999981,<0.0004,0.160999998,85.80000305,<0.0002,69.09999847,<0.0012,<0.01,0.268999994,0,<0.02,<0.1,0.052999999,14.89999962,0.0004,37.90000153,0.029999999,<0.04,2.5,52.5,84.80000305,117
679,24/09/2012,26.46750069,36.49821854,1582.5,6.389999866,-1.602399945,,7192.399902,0,225,6.670000076,12894,314,6.949999809,,28.62999916,0.400000006,<0.03,0.129999995,<0.0004,5.699999809,383,<0.0002,3080,<0.0012,<0.01,2.200000048,0,<0.02,<0.1,0.059,150,0.0007,26.10000038,0.850000024,<0.04,13.5,31.5,2024,1256
680,24/09/2012,26.15399933,37.29912949,276.1000061,6.739999771,-1.978999972,,670.9000244,0,240,3.5,1074,290,7.46999979,,33.04999924,0.899999976,<0.03,0.189999998,<0.0004,0.151999995,85.59999847,<0.0002,65.5,<0.0012,<0.01,0.307999998,0,<0.02,<0.1,0.015,14.89999962,0.0019,38.09999847,0,<0.04,2.299999952,38,80.09999847,105
681,24/09/2012,26.2954998,37.25423813,216.3000031,7.440000057,-1.702299953,,574.7999878,0,204,3.809999943,929,364,7.130000114,,33.02000046,0.400000006,<0.03,0.699999988,<0.0004,0.179000005,65.69999695,<0.0002,59.5,<0.0012,<0.01,0.344000012,0,<0.02,<0.1,0.016000001,12.5,0.0034,31.5,,<0.04,1.5,60.79999924,66.30000305,59.09999847
682,24/09/2012,26.2954998,37.25423813,215.1999969,7.460000038,-1.710800052,,569.4000244,0,200,3.809999943,929,364,7.130000114,,33.02000046,0.300000012,<0.03,0.709999979,<0.0004,0.173999995,65.40000153,<0.0002,59.79999924,<0.0012,<0.01,0.333999991,0,<0.02,<0.1,0.016000001,12.39999962,0.003,31.5,0.029999999,<0.04,1.5,59.59999847,66.40000153,58.5
683,24/09/2012,26.38351059,37.03123856,286,7.28000021,-1.409000039,,749.5999756,0,248,2.680000067,1233,307,6.909999847,,32.16999817,0.800000012,<0.03,0.180000007,<0.0004,0.187000006,88.90000153,<0.0002,115,<0.0012,<0.01,0.483999997,0,<0.02,<0.1,0.026000001,15.30000019,0.0003,36.90000153,0.050000001,<0.04,4.300000191,35.70000076,105,98.90000153
684,24/09/2012,26.60601044,36.88890076,1590.800049,5.460000038,-1.68599999,,4836.299805,0,230,3.99000001,11338,285,7.110000134,,38.40000153,0.200000003,<0.03,3.640000105,<0.0004,2.799999952,572,<0.0002,2296,<0.0012,<0.01,0.323000014,0,<0.02,<0.1,0.016000001,38.59999847,0.0017,60.20000076,0.02,<0.04,10.19999981,36.70000076,1082,498
685,24/09/2012,26.85177994,36.92813873,289.1000061,7.210000038,-1.720600009,,646.2999878,0,200,4.820000172,1061,401,7.130000114,,32.29999924,0.699999988,<0.03,0.209999993,<0.0004,0.25999999,90.80000305,<0.0002,93.09999847,<0.0012,<0.01,0.209999993,0,<0.02,<0.1,0.021,14.89999962,0.0008,43.29999924,0,<0.04,2.599999905,33.70000076,69.59999847,97.40000153
686,24/09/2012,26.85162926,36.91925049,277.2000122,7.179999828,-1.878800035,,630.2999878,0,180,4.03000021,1066,290,7.25,,33.47999954,0.899999976,<0.03,0.219999999,<0.0004,0.270999998,86.19999695,<0.0002,94.40000153,<0.0012,<0.01,0.209999993,0,<0.02,<0.1,0.114,14.80000019,0.0009,43.29999924,0.02,<0.04,2.599999905,39.20000076,70.09999847,97.80000305
687,24/09/2012,26.62957001,36.83390045,177.8000031,7.230000019,-1.229799986,,1404.5,0,500,4.099999905,2184,313,7.010000229,,29.75,0.600000024,<0.03,0.610000014,<0.0004,0.416999996,49.29999924,<0.0002,214,<0.0012,<0.01,2.900000095,0,<0.02,<0.1,0.032000002,13.10000038,0.079300001,43.5,0.090000004,<0.04,1.299999952,15.89999962,378,172
688,24/09/2012,26.90129089,36.87485886,259.8999939,6.900000095,-1.549399972,,1698.800049,0,400,4.010000229,2600,363,7.239999771,,32.06999969,0.800000012,<0.03,0.150000006,<0.0004,0.470999986,63.79999924,<0.0002,186,<0.0012,<0.01,1.700000048,0,<0.02,<0.1,0.028000001,24.10000038,0.0052,15.39999962,0.310000002,<0.04,4.800000191,31.89999962,425,545
689,24/09/2012,26.60601044,36.88890076,272.2000122,7.230000019,-1.745100021,,879.9000244,0,204,4,1572,290,7.179999828,,35.52000046,0.899999976,<0.03,0.790000021,<0.0004,0.273000002,73.69999695,<0.0002,146,<0.0012,<0.01,0.86500001,0,<0.02,<0.1,0.015,21.10000038,0.0006,42.59999847,0.02,<0.04,4.199999809,34.40000153,157,195
690,24/09/2012,26.90055084,36.80955124,230.6999969,7.070000172,-1.734799981,,1096.900024,0,320,4.840000153,1697,385,7.320000172,,29.20999908,0.200000003,<0.03,0.529999971,<0.0004,0.414999992,65.09999847,<0.0002,182,<0.0012,<0.01,4.099999905,0,<0.02,<0.1,0.024,16.29999924,0.0006,24.29999924,,<0.04,1.600000024,36,249,197
691,24/09/2012,26.90055084,36.80955124,229.3999939,7.079999924,-1.739899993,,1086,0,316,4.840000153,1697,385,7.320000172,,29.20999908,0.200000003,<0.03,0.479999989,<0.0004,0.404000014,65.09999847,<0.0002,181,<0.0012,<0.01,4.099999905,0,<0.02,<0.1,0.024,16,0.0006,24.10000038,0,<0.04,1.600000024,39.59999847,244,193
692,24/09/2012,26.7734108,36.69342041,850.7999878,6.260000229,-1.503900051,,2211.899902,0,300,4.739999771,3482,303,7.039999962,,31.10000038,0.300000012,<0.03,0.370000005,<0.0004,1.799999952,239,<0.0002,617,<0.0012,<0.01,1.100000024,0,<0.02,<0.1,0.024,60.79999924,0.0004,36.40000153,0.02,<0.04,2.799999952,43.70000076,411,498
693,24/09/2012,26.98450089,36.82157135,376.2999878,6.619999886,-1.905200005,,1115.699951,0,252,4.210000038,1857,355,7.389999866,,30.87999916,0.899999976,<0.03,0.439999998,<0.0004,0.625999987,119,<0.0002,243,<0.0012,<0.01,2.299999952,0,<0.02,<0.1,0.025,18.89999962,0.0009,49.90000153,0.029999999,<0.04,1,47.29999924,193,188
694,24/09/2012,26.7744503,36.66809082,1830,5.46999979,-1.539399981,,4151.200195,0,325,4.369999886,6755,304,7.070000172,,30.62000084,0.400000006,<0.03,0.479999989,<0.0004,6.300000191,575,<0.0002,1391,<0.0012,<0.01,1.100000024,0,<0.02,<0.1,0.241999999,94.19999695,0.0041,62.40000153,0.01,<0.04,3.900000095,57.29999924,705,931
695,24/09/2012,26.9736805,36.68048096,1675,5.440000057,-1.952000022,,5992,0,295,5.449999809,10319,371,7.429999828,,31.04000092,0.600000024,<0.03,0.300000012,<0.0004,4.599999905,445,<0.0002,2282,<0.0012,<0.01,4.5,0,<0.02,<0.1,0.140000001,135,0.0007,92.5,0,<0.04,4.699999809,46.5,1507,1178
696,24/09/2012,26.77212906,36.68957901,103.0999985,8.289999962,-2.175299883,,369.7999878,,120,4.619999886,735,331,7.380000114,0.050000001,32.49000168,0.899999976,<0.03,0.330000013,<0.0004,0.272000015,30.89999962,<0.0002,67.59999847,<0.0012,<0.01,0.194999993,,<0.02,<0.1,0.07,6.199999809,0.0011,9.399999619,0,<0.04,0.179000005,11.30000019,74.5,49.5
697,25/09/2012,28.28236008,35.46659851,193,7.329999924,-2.096199989,,405.3999939,0,170,3.880000114,676,433,7.440000057,,31.72999954,0.200000003,<0.03,0.230000004,<0.0004,0.101000004,64.19999695,<0.0002,36.79999924,<0.0012,<0.01,1.100000024,0,<0.02,<0.1,0.039999999,7.800000191,0.0017,20.29999924,0.01,<0.04,1.5,15.69999981,39.5,46.40000153
698,25/09/2012,28.38092995,37.69586945,181.3999939,7.369999886,-1.841799974,,401.2000122,0,188,2.460000038,621,281,7.28000021,,39.02000046,0.200000003,<0.03,1.789999962,<0.0004,0.080300003,48.90000153,<0.0002,36.20000076,<0.0012,<0.01,0.175999999,0,<0.02,<0.1,0.061999999,14.19999981,0.0034,4.099999905,,<0.04,4.400000095,22.60000038,35.70000076,32.29999924
699,25/09/2012,28.38092995,37.69586945,185.3000031,7.349999905,-1.841799974,,399.7000122,0,188,2.460000038,621,281,7.28000021,,39.02000046,0.200000003,<0.03,1.75,<0.0004,0.0836,49.59999847,<0.0002,37.90000153,<0.0012,<0.01,0.179000005,0,<0.02,<0.1,0.055,14.69999981,0.0031,4.300000191,0.02,<0.04,4.400000095,19.79999924,35.5,33.59999847
700,25/09/2012,28.0243206,35.25883102,1156.300049,5.320000172,-1.680699944,,2748.5,0,390,4.230000019,4557,381,7.329999924,,33,0.899999976,<0.03,0.109999999,<0.0004,2.799999952,366,<0.0002,581,<0.0012,<0.01,2.400000095,0,<0.02,<0.1,0.021,57.90000153,0.0011,1.799999952,0.02,<0.04,5.400000095,13.5,418,912
701,25/09/2012,28.38109016,37.69556046,143.8999939,8.180000305,-1.729400039,,321.2000122,0,156,0.649999976,613,138,7.070000172,,35.52000046,0.899999976,<0.03,0.150000006,<0.0004,0.077799998,33.40000153,<0.0002,35.90000153,<0.0012,<0.01,0.159999996,0,<0.02,<0.1,0.029999999,14.5,0.0048,0.611999989,,<0.04,4.699999809,8.199999809,37,30.20000076
702,25/09/2012,28.38109016,37.69556046,144.5,8.220000267,-1.740700006,,320.2999878,0,152,0.649999976,613,138,7.070000172,,35.52000046,0.800000012,<0.03,0.140000001,<0.0004,0.085699998,32.79999924,<0.0002,36.5,<0.0012,<0.01,0.143000007,0,<0.02,<0.1,0.028999999,15,0.0042,0.056400001,0,<0.04,4.5,8,37,33.79999924
703,25/09/2012,28.50941086,35.01382828,585.7999878,6.489999771,-1.597200036,,1155.699951,0,235,3,2173,294,7.070000172,,34.52999878,0.400000006,<0.03,0.129999995,<0.0004,1.299999952,184,<0.0002,248,<0.0012,<0.01,1.100000024,0,<0.02,<0.1,0.032000002,30.20000076,0.0009,48.59999847,0,<0.04,3,6.199999809,130,269
704,25/09/2012,28.02430916,35.25883102,1124.199951,5.340000153,-1.698899984,,2648.800049,,380,3.75999999,4655,385,7.340000153,0.180000007,33.20000076,0.699999988,<0.03,0.409999996,<0.0004,2.700000048,358,<0.0002,522,<0.0012,<0.01,2.299999952,,<0.02,<0.1,0.034000002,55,0.0076,1.700000048,0.02,<0.04,5.199999809,17.60000038,389,918
705,25/09/2012,28.38092041,37.69588852,159.3000031,7.739999771,-1.882200003,,334.7000122,0,160,2.519999981,614,277,7.25,,38.56000137,0.300000012,<0.03,0.100000001,<0.0004,0.083400004,38.70000076,<0.0002,37.09999847,<0.0012,<0.01,0.187999994,0,<0.02,<0.1,0.048,15,2.164400101,4.199999809,0,<0.04,4.300000191,6.099999905,35.29999924,33.40000153
706,25/09/2012,28.02462959,35.25870132,1141.699951,5.300000191,-1.703699946,,2748.899902,0,370,3.450000048,4528,347,7.340000153,,34.58000183,0.600000024,<0.03,0.400000006,<0.0004,2.799999952,364,<0.0002,578,<0.0012,<0.01,2.299999952,0,<0.02,<0.1,0.044,55.59999847,0.0048,1.700000048,0.02,<0.04,5.300000191,17.79999924,415,929
707,25/09/2012,28.02469063,35.25873184,1142.099976,5.449999809,-1.602800012,,2741.100098,0,380,2.99000001,4663,390,7.239999771,,32.56999969,0.899999976,<0.03,0.109999999,<0.0004,2.799999952,365,<0.0002,578,<0.0012,<0.01,2.400000095,0,<0.02,<0.1,0.022,55.09999847,0.0009,1.799999952,0.02,<0.04,5.400000095,14.5,415,923
708,25/09/2012,28.02469063,35.25873184,1144.599976,5.429999828,-1.591699958,,2744.5,0,390,2.99000001,4663,390,7.239999771,,32.56999969,0.5,<0.03,0.109999999,<0.0004,2.799999952,364,<0.0002,578,<0.0012,<0.01,2.099999905,0,<0.02,<0.1,0.022,56.29999924,0.0013,1.600000024,,<0.04,5.199999809,13.80000019,418,915
709,25/09/2012,28.50731087,34.99583054,380.7999878,6.880000114,-1.529199958,,822.0999756,0,255,4.010000229,1399,303,7.03000021,,31.45000076,0.699999988,<0.03,0.25,<0.0004,1.299999952,125,<0.0002,185,<0.0012,<0.01,1.200000048,0,<0.02,<0.1,0.030999999,16.39999962,0.0056,30.20000076,0.01,<0.04,2.700000048,14.69999981,100,88.19999695
710,25/09/2012,28.50731087,34.99583054,380,6.889999866,-1.537700057,,816.7000122,0,250,4.010000229,1399,303,7.03000021,,31.45000076,0.699999988,<0.03,0.25999999,<0.0004,1.299999952,126,<0.0002,183,<0.0012,<0.01,1.100000024,0,<0.02,<0.1,0.035,15.60000038,0.0064,28.39999962,,<0.04,2.5,17.79999924,101,87.19999695
711,25/09/2012,28.16725922,35.03408051,277,6.639999866,-2.139300108,,1084.199951,0,244,3.890000105,2136,371,7.619999886,,32.31999969,0.800000012,<0.03,0.409999996,<0.0004,0.563000023,85.80000305,<0.0002,222,<0.0012,<0.01,2.5,0,<0.02,<0.1,0.021,15,0.0101,19.29999924,0.02,<0.04,2.700000048,17.70000076,235,230
712,25/09/2012,28.39006996,34.76005173,886.7000122,6.449999809,-1.672099948,,1970.699951,0,235,4.849999905,3371,307,7.090000153,,28.86000061,0.400000006,<0.03,0.180000007,<0.0004,1.899999976,252,<0.0002,502,<0.0012,<0.01,1.600000024,0,<0.02,<0.1,0.024,61.59999847,0.0008,36.09999847,0,<0.04,5.199999809,14,286,575
713,25/09/2012,28.87931061,36.2757988,143.1000061,7,-2.246999979,,446.7999878,0,230,1.200000048,648,376,7.75,,36.08000183,0.600000024,<0.03,0.090000004,<0.0004,0.150000006,40.40000153,<0.0002,73.19999695,<0.0012,<0.01,0.143000007,0,<0.02,<0.1,0.035,10.10000038,0.0088,0.0261,0,<0.04,2.599999905,7.900000095,49.09999847,32.79999924
714,25/09/2012,28.26522064,35.14110947,276.3999939,6.78000021,-1.973999977,,1074.099976,0,252,4.03000021,2132,357,7.46999979,,32.06999969,0.899999976,<0.03,0.270000011,<0.0004,0.555999994,85.40000153,<0.0002,217,<0.0012,<0.01,2.5,0,<0.02,<0.1,0.026000001,15.10000038,0.0009,19,0.02,<0.04,2.5,17.39999962,233,228
715,25/09/2012,28.39912033,34.74293137,1313.300049,5.630000114,-1.289399981,,2975.899902,0,430,6.480000019,4875,313,6.960000038,,29.94000053,0.400000006,<0.03,0.49000001,<0.0004,2.799999952,408,<0.0002,703,<0.0012,<0.01,3.099999905,0,<0.02,<0.1,0.021,70.40000153,0.0007,46.70000076,0,<0.04,7.400000095,15.10000038,428,858
716,25/09/2012,28.87420082,36.25564957,195.3000031,7.769999981,-1.645200014,,407.6000061,0,156,3.599999905,735,275,6.980000019,,35.65000153,0.699999988,<0.03,0.07,<0.0004,0.138999999,60.09999847,<0.0002,71.19999695,<0.0012,<0.01,0.201000005,0,<0.02,<0.1,0.035999998,10.80000019,0.0381,8.100000381,0,<0.04,2.5,3.799999952,48.29999924,46.20000076
717,25/09/2012,28.85672951,36.26940918,206.1999969,7.170000076,-1.898900032,,431.5,0,172,2.599999905,809,264,7.300000191,,39.54999924,0.899999976,<0.03,0.07,<0.0004,0.147,64.30000305,<0.0002,73.59999847,<0.0012,<0.01,0.181999996,0,<0.02,<0.1,0.048999999,10.89999962,0.0024,7.5,0,<0.04,2.299999952,7.800000191,48.29999924,44.09999847
